lev_dt,sl_lev_va
05/10/2012,39.66
05/11/2012,39.63
05/12/2012,39.61
05/13/2012,39.62
05/14/2012,39.63
05/15/2012,39.63
05/16/2012,39.63
05/17/2012,39.65
05/18/2012,39.63
05/19/2012,39.61
05/20/2012,39.6
05/21/2012,39.59
05/22/2012,39.59
05/23/2012,39.57
05/24/2012,39.55
05/25/2012,39.54
05/26/2012,39.53
05/27/2012,39.55
05/28/2012,39.57
05/29/2012,39.69
05/30/2012,39.72
05/31/2012,39.75
06/01/2012,39.76
06/02/2012,39.76
06/03/2012,39.76
06/04/2012,39.77
06/05/2012,39.76
06/06/2012,39.75
06/07/2012,39.77
06/08/2012,39.79
06/09/2012,39.8
06/10/2012,39.8
06/11/2012,39.82
06/12/2012,39.85
06/13/2012,39.85
06/14/2012,39.86
06/15/2012,39.87
06/16/2012,39.88
06/17/2012,39.9
06/18/2012,39.89
06/19/2012,39.88
06/20/2012,39.88
06/21/2012,39.91
06/22/2012,39.92
06/23/2012,39.93
06/24/2012,40.14
06/25/2012,40.8
06/26/2012,41.05
06/27/2012,41.17
06/28/2012,41.29
06/29/2012,41.39
06/30/2012,41.47
07/01/2012,41.53
07/02/2012,41.58
07/03/2012,41.66
07/04/2012,41.68
07/05/2012,41.74
07/06/2012,41.77
07/07/2012,41.78
07/08/2012,41.81
07/09/2012,41.83
07/10/2012,41.85
07/11/2012,41.87
07/12/2012,41.9
07/13/2012,41.92
07/14/2012,41.93
07/15/2012,41.95
07/16/2012,41.97
07/17/2012,42.01
07/18/2012,42.02
07/19/2012,42.01
07/20/2012,42.03
07/26/2012,42.21
07/27/2012,42.2
07/28/2012,42.19
07/29/2012,42.17
07/30/2012,42.2
07/31/2012,42.2
08/01/2012,42.19
08/02/2012,42.19
08/03/2012,42.18
08/04/2012,42.17
08/05/2012,42.18
08/06/2012,42.17
08/07/2012,42.17
08/08/2012,42.16
08/09/2012,42.15
08/10/2012,42.15
08/11/2012,42.14
08/12/2012,42.23
08/13/2012,42.19
08/14/2012,42.19
08/15/2012,42.18
08/16/2012,42.18
08/17/2012,42.19
08/18/2012,42.2
08/19/2012,42.19
08/20/2012,42.22
08/21/2012,42.33
08/22/2012,42.41
08/23/2012,42.45
08/24/2012,42.47
08/25/2012,42.46
08/26/2012,42.49
08/27/2012,42.54
08/28/2012,42.55
08/29/2012,42.6
08/30/2012,42.61
08/31/2012,42.62
09/01/2012,42.65
09/02/2012,42.66
09/03/2012,42.67
09/04/2012,42.69
09/05/2012,42.7
09/06/2012,42.7
09/07/2012,42.72
09/08/2012,42.74
09/09/2012,42.74
09/10/2012,42.75
09/11/2012,42.74
09/12/2012,42.76
09/13/2012,42.78
09/14/2012,42.78
09/15/2012,42.8
09/16/2012,42.81
09/17/2012,42.83
09/18/2012,42.86
09/19/2012,42.83
09/20/2012,42.84
09/21/2012,42.88
09/22/2012,42.89
09/23/2012,42.88
09/24/2012,42.88
09/25/2012,42.88
09/26/2012,42.89
09/27/2012,42.89
09/28/2012,42.91
09/29/2012,42.93
09/30/2012,42.93
10/01/2012,42.92
10/02/2012,42.89
10/03/2012,42.86
10/04/2012,42.87
10/05/2012,42.92
10/06/2012,42.95
10/07/2012,42.95
10/08/2012,42.97
10/09/2012,42.96
10/10/2012,42.96
10/11/2012,42.95
10/12/2012,42.97
10/13/2012,42.97
10/14/2012,42.99
10/15/2012,43.03
10/16/2012,43.01
10/17/2012,43.0
10/18/2012,42.99
10/19/2012,42.98
10/20/2012,42.95
10/21/2012,42.91
10/22/2012,42.93
10/23/2012,42.92
10/24/2012,42.92
10/25/2012,42.93
10/26/2012,42.95
10/27/2012,42.96
10/28/2012,42.9
10/29/2012,42.88
10/30/2012,42.85
10/31/2012,42.81
11/01/2012,42.81
11/02/2012,42.79
11/03/2012,42.76
11/04/2012,42.75
11/05/2012,42.76
11/06/2012,42.78
11/07/2012,42.74
11/08/2012,42.7
11/09/2012,42.67
11/10/2012,42.65
11/11/2012,42.65
11/12/2012,42.65
11/13/2012,42.65
11/14/2012,42.62
11/15/2012,42.62
11/16/2012,42.6
11/17/2012,42.58
11/18/2012,42.57
11/19/2012,42.56
11/20/2012,42.57
11/21/2012,42.54
11/22/2012,42.51
11/23/2012,42.5
11/24/2012,42.5
11/25/2012,42.46
11/26/2012,42.44
11/27/2012,42.44
11/28/2012,42.41
11/29/2012,42.38
11/30/2012,42.37
12/01/2012,42.35
12/02/2012,42.33
12/03/2012,42.32
12/04/2012,42.3
12/05/2012,42.31
12/06/2012,42.31
12/07/2012,42.29
12/08/2012,42.26
12/09/2012,42.24
12/10/2012,42.26
12/11/2012,42.25
12/12/2012,42.22
12/13/2012,42.19
12/14/2012,42.17
12/15/2012,42.17
12/16/2012,42.17
12/17/2012,42.16
12/18/2012,42.14
12/19/2012,42.09
12/20/2012,42.11
12/21/2012,42.09
12/22/2012,42.04
12/23/2012,42.05
12/24/2012,42.06
12/25/2012,42.05
12/26/2012,42.06
12/27/2012,41.99
12/28/2012,42.0
12/29/2012,42.03
12/30/2012,41.93
12/31/2012,41.96
01/01/2013,41.97
01/02/2013,41.96
01/03/2013,41.93
01/04/2013,41.9
01/05/2013,41.89
01/06/2013,41.91
01/07/2013,41.88
01/08/2013,41.88
01/09/2013,41.85
01/10/2013,41.83
01/11/2013,41.83
01/12/2013,41.81
01/13/2013,41.81
01/14/2013,41.78
01/15/2013,41.77
01/16/2013,41.76
01/17/2013,41.75
01/18/2013,41.7
01/19/2013,41.71
01/20/2013,41.71
01/21/2013,41.7
01/22/2013,41.67
01/23/2013,41.62
01/24/2013,41.62
01/25/2013,41.63
01/26/2013,41.6
01/27/2013,41.57
01/28/2013,41.57
01/29/2013,41.56
01/30/2013,41.59
01/31/2013,41.53
02/01/2013,41.48
02/02/2013,41.48
02/03/2013,41.48
02/04/2013,41.46
02/05/2013,41.46
02/06/2013,41.44
02/07/2013,41.47
02/08/2013,41.44
02/09/2013,41.39
02/10/2013,41.38
02/11/2013,41.38
02/12/2013,41.39
02/13/2013,41.39
02/14/2013,41.36
02/15/2013,41.34
02/16/2013,41.34
02/17/2013,41.27
02/18/2013,41.23
02/19/2013,41.28
02/20/2013,41.28
02/21/2013,41.26
02/22/2013,41.25
02/23/2013,41.25
02/24/2013,41.23
02/25/2013,41.22
02/26/2013,41.22
02/27/2013,41.18
02/28/2013,41.17
03/01/2013,41.15
03/02/2013,41.13
03/07/2013,41.03
03/08/2013,41.01
03/09/2013,41.0
03/10/2013,41.01
03/11/2013,41.02
03/12/2013,41.02
03/13/2013,40.96
03/14/2013,40.93
03/15/2013,40.91
03/16/2013,40.92
03/17/2013,40.91
03/18/2013,40.91
03/19/2013,40.9
03/20/2013,40.9
03/21/2013,40.89
03/22/2013,40.87
03/23/2013,40.88
03/24/2013,40.89
03/25/2013,40.85
03/26/2013,40.79
03/27/2013,40.75
03/28/2013,40.74
03/29/2013,40.75
03/30/2013,40.74
03/31/2013,40.74
04/01/2013,40.74
04/02/2013,40.71
04/03/2013,40.7
04/04/2013,40.72
04/05/2013,40.72
04/06/2013,40.67
04/07/2013,40.65
04/08/2013,40.65
04/09/2013,40.64
04/10/2013,40.61
04/11/2013,40.62
04/12/2013,40.63
04/13/2013,40.58
04/14/2013,40.56
04/15/2013,40.56
04/16/2013,40.52
04/17/2013,40.51
04/18/2013,40.51
04/19/2013,40.54
04/20/2013,40.52
04/21/2013,40.55
04/22/2013,40.57
04/23/2013,40.57
04/24/2013,40.55
04/25/2013,40.53
04/26/2013,40.5
04/27/2013,40.49
04/28/2013,40.5
04/29/2013,40.49
04/30/2013,40.48
05/01/2013,40.48
05/02/2013,40.52
05/03/2013,40.54
05/04/2013,40.56
05/05/2013,40.52
05/06/2013,40.49
05/07/2013,40.48
05/08/2013,40.46
05/09/2013,40.44
05/10/2013,40.45
05/11/2013,40.44
05/12/2013,40.44
05/13/2013,40.41
05/14/2013,40.38
05/15/2013,40.38
05/16/2013,40.37
05/17/2013,40.36
05/18/2013,40.35
05/19/2013,40.38
05/20/2013,40.4
05/21/2013,40.42
05/22/2013,40.42
05/23/2013,40.41
05/24/2013,40.38
05/25/2013,40.34
05/26/2013,40.32
05/27/2013,40.32
05/28/2013,40.31
05/29/2013,40.3
05/30/2013,40.29
05/31/2013,40.29
06/01/2013,40.29
06/02/2013,40.29
06/03/2013,40.28
06/04/2013,40.28
06/05/2013,40.29
06/06/2013,40.4
06/07/2013,40.36
06/08/2013,40.34
06/09/2013,40.35
06/10/2013,40.38
06/11/2013,40.4
06/12/2013,40.4
06/13/2013,40.42
06/14/2013,40.42
06/15/2013,40.43
06/16/2013,40.45
06/17/2013,40.46
06/18/2013,40.47
06/19/2013,40.48
06/20/2013,40.49
06/21/2013,40.51
06/22/2013,40.58
06/23/2013,40.6
06/24/2013,40.63
06/25/2013,40.65
06/26/2013,40.72
06/27/2013,40.75
06/28/2013,40.78
06/29/2013,40.79
06/30/2013,40.81
07/01/2013,40.81
07/02/2013,40.84
07/03/2013,40.88
07/04/2013,40.91
07/05/2013,40.96
07/06/2013,41.0
07/07/2013,41.02
07/08/2013,41.04
07/09/2013,41.05
07/10/2013,41.08
07/11/2013,41.1
07/12/2013,41.12
07/13/2013,41.15
07/14/2013,41.18
07/15/2013,41.21
07/16/2013,41.22
07/17/2013,41.25
07/18/2013,41.28
07/19/2013,41.31
07/20/2013,41.38
07/21/2013,41.41
07/22/2013,41.46
07/23/2013,41.53
07/24/2013,41.6
07/25/2013,41.65
07/26/2013,41.72
07/27/2013,41.73
07/28/2013,41.73
07/29/2013,41.75
07/30/2013,41.78
07/31/2013,41.82
08/01/2013,41.87
08/02/2013,41.88
08/03/2013,41.89
08/04/2013,41.94
08/05/2013,41.95
08/06/2013,41.97
08/07/2013,42.0
08/08/2013,42.0
08/09/2013,42.01
08/10/2013,42.03
08/11/2013,42.04
08/12/2013,42.06
08/13/2013,42.08
08/14/2013,42.08
08/15/2013,42.08
08/16/2013,42.07
08/17/2013,42.08
08/18/2013,42.1
08/19/2013,42.13
08/20/2013,42.12
08/21/2013,42.12
08/22/2013,42.16
08/23/2013,42.17
08/24/2013,42.19
08/25/2013,42.21
08/26/2013,42.25
08/27/2013,42.27
08/28/2013,42.28
08/29/2013,42.31
08/30/2013,42.32
08/31/2013,42.33
09/01/2013,42.35
09/02/2013,42.37
09/03/2013,42.38
09/04/2013,42.37
09/05/2013,42.39
09/06/2013,42.41
09/07/2013,42.42
09/08/2013,42.42
09/09/2013,42.4
09/10/2013,42.39
09/11/2013,42.39
09/12/2013,42.42
09/13/2013,42.44
09/14/2013,42.42
09/15/2013,42.39
09/16/2013,42.39
09/17/2013,42.4
09/18/2013,42.39
09/19/2013,42.38
09/20/2013,42.38
09/21/2013,42.39
09/22/2013,42.39
09/23/2013,42.35
09/24/2013,42.41
09/25/2013,42.44
09/26/2013,42.45
09/27/2013,42.44
09/28/2013,42.43
09/29/2013,42.45
09/30/2013,42.45
10/01/2013,42.44
10/02/2013,42.43
10/03/2013,42.43
10/04/2013,42.42
10/05/2013,42.42
10/06/2013,42.44
10/07/2013,42.48
10/08/2013,42.46
10/09/2013,42.44
10/10/2013,42.45
10/11/2013,42.46
10/12/2013,42.44
10/13/2013,42.44
10/14/2013,42.44
10/15/2013,42.44
10/16/2013,42.44
10/17/2013,42.43
10/18/2013,42.42
10/19/2013,42.41
10/20/2013,42.4
10/21/2013,42.39
10/22/2013,42.4
10/23/2013,42.39
10/24/2013,42.33
10/25/2013,42.32
10/26/2013,42.33
10/27/2013,42.33
10/28/2013,42.31
10/29/2013,42.3
10/30/2013,42.3
10/31/2013,42.3
11/01/2013,42.3
11/02/2013,42.32
11/03/2013,42.28
11/04/2013,42.24
11/05/2013,42.25
11/06/2013,42.25
11/07/2013,42.25
11/08/2013,42.22
11/09/2013,42.21
11/10/2013,42.21
11/11/2013,42.2
11/12/2013,42.21
11/13/2013,42.17
11/14/2013,42.16
11/15/2013,42.17
11/16/2013,42.17
11/17/2013,42.17
11/18/2013,42.17
11/19/2013,42.16
11/20/2013,42.12
11/21/2013,42.08
11/22/2013,42.09
11/23/2013,42.1
11/24/2013,42.08
11/25/2013,42.07
11/26/2013,42.14
11/27/2013,42.15
11/28/2013,42.04
11/29/2013,42.04
11/30/2013,42.05
12/01/2013,42.08
12/02/2013,42.09
12/03/2013,42.07
12/04/2013,42.02
12/05/2013,41.99
12/06/2013,41.97
12/07/2013,41.96
12/08/2013,41.96
12/09/2013,41.95
12/10/2013,41.95
12/11/2013,41.92
12/12/2013,41.9
12/13/2013,41.91
12/14/2013,41.94
12/15/2013,42.03
12/16/2013,42.03
12/17/2013,42.06
12/18/2013,42.07
12/19/2013,42.08
12/20/2013,42.1
12/21/2013,42.11
12/22/2013,42.1
12/23/2013,42.1
12/24/2013,42.09
12/25/2013,42.09
12/26/2013,42.1
12/27/2013,42.1
12/28/2013,42.13
12/29/2013,42.16
12/30/2013,42.12
12/31/2013,42.08
01/01/2014,42.12
01/02/2014,42.19
01/03/2014,42.11
01/04/2014,42.13
01/05/2014,42.16
01/06/2014,42.16
01/07/2014,42.07
01/08/2014,42.09
01/09/2014,42.12
01/10/2014,42.15
01/11/2014,42.18
01/15/2014,42.28
01/16/2014,42.26
01/17/2014,42.24
01/18/2014,42.24
01/19/2014,42.23
01/20/2014,42.26
01/21/2014,42.31
01/22/2014,42.26
01/23/2014,42.22
01/24/2014,42.23
01/25/2014,42.29
01/26/2014,42.29
01/27/2014,42.3
01/28/2014,42.28
01/29/2014,42.25
01/30/2014,42.27
01/31/2014,42.28
02/01/2014,42.31
02/02/2014,42.32
02/03/2014,42.3
02/04/2014,42.3
02/05/2014,42.31
02/06/2014,42.28
02/07/2014,42.32
02/08/2014,42.37
02/09/2014,42.42
02/10/2014,42.44
02/11/2014,42.46
02/12/2014,42.51
02/13/2014,42.51
02/14/2014,42.47
02/15/2014,42.49
02/16/2014,42.45
02/17/2014,42.46
02/18/2014,42.47
02/19/2014,42.48
02/20/2014,42.49
02/21/2014,42.51
02/22/2014,42.52
02/23/2014,42.54
02/24/2014,42.56
02/25/2014,42.57
02/26/2014,42.62
02/27/2014,42.6
02/28/2014,42.59
03/01/2014,42.59
03/02/2014,42.61
03/03/2014,42.62
03/04/2014,42.62
03/05/2014,42.62
03/06/2014,42.69
03/07/2014,42.67
03/08/2014,42.63
03/09/2014,42.64
03/10/2014,42.67
03/11/2014,42.7
03/12/2014,42.71
03/13/2014,42.65
03/14/2014,42.63
03/15/2014,42.66
03/16/2014,42.71
03/17/2014,42.76
03/18/2014,42.77
03/19/2014,42.8
03/20/2014,42.82
03/21/2014,42.82
03/22/2014,42.84
03/23/2014,42.85
03/24/2014,42.88
03/25/2014,42.91
03/26/2014,42.84
03/27/2014,42.87
03/28/2014,42.93
03/29/2014,43.0
03/30/2014,42.99
03/31/2014,42.99
04/01/2014,43.01
04/02/2014,43.02
04/03/2014,43.03
04/04/2014,43.06
04/05/2014,43.06
04/06/2014,43.08
04/07/2014,43.1
04/08/2014,43.13
04/09/2014,43.1
04/10/2014,43.06
04/11/2014,43.09
04/12/2014,43.11
04/13/2014,43.13
04/14/2014,43.15
04/15/2014,43.17
04/16/2014,43.1
04/17/2014,43.11
04/18/2014,43.18
04/19/2014,43.18
04/20/2014,43.15
04/21/2014,43.16
04/22/2014,43.18
04/23/2014,43.17
04/24/2014,43.15
04/25/2014,43.15
04/26/2014,43.14
04/27/2014,43.14
04/28/2014,43.13
04/29/2014,43.13
04/30/2014,43.13
05/01/2014,43.15
05/02/2014,43.18
05/03/2014,43.18
05/04/2014,43.18
05/05/2014,43.2
05/06/2014,43.19
05/07/2014,43.18
05/08/2014,43.16
05/09/2014,43.16
05/10/2014,43.16
05/11/2014,43.15
05/12/2014,43.14
05/13/2014,43.14
05/14/2014,43.17
05/15/2014,43.17
05/16/2014,43.13
05/17/2014,43.11
05/18/2014,43.1
05/19/2014,43.09
05/20/2014,43.08
05/21/2014,43.08
05/22/2014,43.08
05/23/2014,43.06
05/24/2014,43.05
05/25/2014,43.03
05/26/2014,43.02
05/27/2014,43.02
05/28/2014,43.01
05/29/2014,43.0
05/30/2014,42.99
05/31/2014,43.01
06/01/2014,43.01
06/02/2014,43.02
06/03/2014,43.01
06/04/2014,43.02
06/05/2014,43.01
06/06/2014,43.01
06/07/2014,43.01
06/08/2014,43.02
06/09/2014,43.03
06/10/2014,43.02
06/11/2014,43.04
06/12/2014,43.07
06/13/2014,43.11
06/14/2014,43.1
06/15/2014,43.09
06/16/2014,43.09
06/17/2014,43.1
06/18/2014,43.1
06/19/2014,43.11
06/20/2014,43.15
06/21/2014,43.18
06/22/2014,43.19
06/23/2014,43.23
06/24/2014,43.24
06/25/2014,43.28
06/26/2014,43.31
06/27/2014,43.31
06/28/2014,43.3
06/29/2014,43.31
06/30/2014,43.32
07/01/2014,43.33
07/02/2014,43.33
07/03/2014,43.32
07/04/2014,43.33
07/05/2014,43.37
07/06/2014,43.41
07/07/2014,43.45
07/08/2014,43.49
07/09/2014,43.5
07/10/2014,43.51
07/11/2014,43.53
07/12/2014,43.55
07/13/2014,43.57
07/14/2014,43.59
07/15/2014,43.64
07/16/2014,43.76
07/17/2014,43.79
07/18/2014,43.8
07/19/2014,43.82
07/20/2014,43.83
07/21/2014,43.87
07/22/2014,43.91
07/23/2014,43.92
07/24/2014,43.93
07/25/2014,43.92
07/26/2014,43.93
07/27/2014,43.94
07/28/2014,43.95
07/29/2014,43.95
07/30/2014,43.93
07/31/2014,43.91
08/01/2014,43.9
08/02/2014,43.94
08/03/2014,43.95
08/04/2014,43.94
08/05/2014,43.92
08/06/2014,43.9
08/07/2014,43.89
08/08/2014,43.88
08/09/2014,43.87
08/10/2014,43.89
08/11/2014,43.89
08/12/2014,43.93
08/13/2014,43.9
08/14/2014,43.87
08/15/2014,43.87
08/16/2014,43.86
08/17/2014,43.87
08/18/2014,43.87
08/19/2014,43.88
08/20/2014,43.85
08/21/2014,43.81
08/22/2014,43.8
08/23/2014,43.79
08/24/2014,43.8
08/25/2014,43.78
08/26/2014,43.75
08/27/2014,43.72
08/28/2014,43.69
08/29/2014,43.66
08/30/2014,43.66
08/31/2014,43.66
09/01/2014,43.66
09/02/2014,43.66
09/03/2014,43.64
09/04/2014,43.62
09/05/2014,43.62
09/06/2014,43.65
09/07/2014,43.65
09/08/2014,43.63
09/09/2014,43.65
09/10/2014,43.68
09/11/2014,43.68
09/12/2014,43.67
09/13/2014,43.65
09/14/2014,43.63
09/15/2014,43.62
09/16/2014,43.64
09/17/2014,43.66
09/18/2014,43.64
09/19/2014,43.63
09/20/2014,43.64
09/21/2014,43.61
09/22/2014,43.59
09/23/2014,43.59
09/24/2014,43.59
09/25/2014,43.59
09/26/2014,43.59
09/27/2014,43.58
09/28/2014,43.58
09/29/2014,43.64
09/30/2014,43.66
10/01/2014,43.67
10/03/2014,43.71
10/04/2014,43.74
10/05/2014,43.72
10/06/2014,43.73
10/07/2014,43.73
10/08/2014,43.74
10/09/2014,43.75
10/10/2014,43.75
10/11/2014,43.75
10/12/2014,43.73
10/13/2014,43.74
10/14/2014,43.76
10/15/2014,43.77
10/16/2014,43.76
10/17/2014,43.75
10/18/2014,43.73
10/19/2014,43.71
10/20/2014,43.71
10/21/2014,43.7
10/22/2014,43.69
10/23/2014,43.66
10/24/2014,43.65
10/25/2014,43.63
10/26/2014,43.61
10/27/2014,43.57
10/28/2014,43.55
10/29/2014,43.55
10/30/2014,43.56
10/31/2014,43.56
11/01/2014,43.53
11/02/2014,43.45
11/03/2014,43.43
11/04/2014,43.45
11/05/2014,43.44
11/06/2014,43.45
11/07/2014,43.44
11/08/2014,43.41
11/09/2014,43.41
11/10/2014,43.38
11/11/2014,43.36
11/12/2014,43.33
11/13/2014,43.32
11/14/2014,43.3
11/15/2014,43.27
11/16/2014,43.28
11/17/2014,43.31
11/18/2014,43.26
11/19/2014,43.22
11/20/2014,43.23
11/21/2014,43.21
11/22/2014,43.22
11/23/2014,43.25
11/24/2014,43.22
11/25/2014,43.31
11/26/2014,43.3
11/27/2014,43.32
11/28/2014,43.32
11/29/2014,43.33
11/30/2014,43.33
12/01/2014,43.35
12/02/2014,43.36
12/03/2014,43.36
12/04/2014,43.34
12/05/2014,43.33
12/06/2014,43.35
12/07/2014,43.34
12/08/2014,43.34
12/09/2014,43.34
12/10/2014,43.32
12/11/2014,43.29
12/12/2014,43.27
12/13/2014,43.28
12/14/2014,43.29
12/15/2014,43.27
12/16/2014,43.25
12/17/2014,43.25
12/18/2014,43.24
12/19/2014,43.23
12/20/2014,43.22
12/21/2014,43.22
12/22/2014,43.32
12/23/2014,43.32
12/24/2014,43.34
12/25/2014,43.29
12/26/2014,43.31
12/27/2014,43.33
12/28/2014,43.34
12/29/2014,43.35
12/30/2014,43.33
12/31/2014,43.32
01/01/2015,43.34
01/02/2015,43.33
01/03/2015,43.33
01/04/2015,43.32
01/05/2015,43.29
01/06/2015,43.31
01/07/2015,43.31
01/08/2015,43.26
01/09/2015,43.27
01/10/2015,43.25
01/11/2015,43.25
01/12/2015,43.32
01/13/2015,43.32
01/14/2015,43.34
01/15/2015,43.35
01/16/2015,43.35
01/17/2015,43.36
01/18/2015,43.37
01/19/2015,43.35
01/20/2015,43.36
01/21/2015,43.34
01/22/2015,43.31
01/23/2015,43.42
01/24/2015,43.43
01/25/2015,43.53
01/26/2015,43.56
01/27/2015,43.56
01/28/2015,43.51
01/29/2015,43.51
01/30/2015,43.56
01/31/2015,43.55
02/01/2015,43.61
02/02/2015,43.63
02/03/2015,43.58
02/04/2015,43.64
02/05/2015,43.7
02/06/2015,43.61
02/07/2015,43.64
02/08/2015,43.67
02/09/2015,43.72
02/10/2015,43.72
02/11/2015,43.66
02/12/2015,43.66
02/13/2015,43.63
02/14/2015,43.63
02/15/2015,43.63
02/16/2015,43.66
02/17/2015,43.7
02/18/2015,43.66
02/19/2015,43.6
02/20/2015,43.53
02/21/2015,43.58
02/22/2015,43.6
02/23/2015,43.61
02/24/2015,43.63
02/25/2015,43.68
02/26/2015,43.68
02/27/2015,43.57
02/28/2015,43.55
03/01/2015,43.56
03/02/2015,43.58
03/03/2015,43.6
03/04/2015,43.6
03/05/2015,43.59
03/06/2015,43.56
03/07/2015,43.54
03/08/2015,43.55
03/09/2015,43.53
03/10/2015,43.51
03/11/2015,43.5
03/12/2015,43.48
03/13/2015,43.47
03/14/2015,43.47
03/15/2015,43.45
03/16/2015,43.44
03/17/2015,43.46
03/18/2015,43.44
03/19/2015,43.42
03/20/2015,43.41
03/21/2015,43.39
03/22/2015,43.37
03/23/2015,43.38
03/24/2015,43.34
03/25/2015,43.32
03/26/2015,43.35
03/27/2015,43.38
03/28/2015,43.3
03/29/2015,43.27
03/30/2015,43.31
03/31/2015,43.31
04/01/2015,43.29
04/02/2015,43.25
04/03/2015,43.25
04/04/2015,43.23
04/05/2015,43.2
04/06/2015,43.18
04/07/2015,43.17
04/08/2015,43.15
04/09/2015,43.13
04/10/2015,43.12
04/11/2015,43.11
04/12/2015,43.1
04/13/2015,43.13
04/14/2015,43.13
04/15/2015,43.12
04/16/2015,43.09
04/17/2015,43.1
04/18/2015,43.09
04/19/2015,43.07
04/20/2015,43.07
04/21/2015,43.05
04/22/2015,43.02
04/23/2015,43.01
04/24/2015,42.99
04/25/2015,43.01
04/26/2015,43.02
04/27/2015,43.0
04/28/2015,42.99
04/29/2015,43.0
04/30/2015,42.96
05/01/2015,42.92
05/02/2015,42.88
05/03/2015,42.86
05/04/2015,42.83
05/05/2015,42.84
05/06/2015,42.84
05/07/2015,42.82
05/08/2015,42.8
05/09/2015,42.78
05/10/2015,42.76
05/11/2015,42.74
05/12/2015,42.72
05/13/2015,42.72
05/14/2015,42.72
05/15/2015,42.76
05/16/2015,42.73
05/17/2015,42.71
05/18/2015,42.7
05/19/2015,42.7
05/20/2015,42.69
05/21/2015,42.66
05/22/2015,42.62
05/23/2015,42.58
05/24/2015,42.56
05/25/2015,42.55
05/26/2015,42.55
05/27/2015,42.56
05/28/2015,42.52
05/29/2015,42.51
05/30/2015,42.49
05/31/2015,42.47
06/01/2015,42.48
06/02/2015,42.48
06/03/2015,42.48
06/04/2015,42.45
06/05/2015,42.43
06/06/2015,42.44
06/07/2015,42.43
06/08/2015,42.42
06/09/2015,42.41
06/10/2015,42.43
06/11/2015,42.42
06/12/2015,42.39
06/13/2015,42.37
06/14/2015,42.37
06/15/2015,42.35
06/16/2015,42.33
06/17/2015,42.31
06/18/2015,42.29
06/19/2015,42.29
06/20/2015,42.25
06/21/2015,42.23
06/22/2015,42.22
06/23/2015,42.2
06/24/2015,42.2
06/25/2015,42.2
06/26/2015,42.21
06/27/2015,42.2
06/28/2015,42.19
06/29/2015,42.17
06/30/2015,42.16
07/01/2015,42.14
07/02/2015,42.13
07/03/2015,42.13
07/04/2015,42.12
07/05/2015,42.13
07/06/2015,42.12
07/07/2015,42.11
07/08/2015,42.12
07/09/2015,42.13
07/10/2015,42.11
07/11/2015,42.11
07/12/2015,42.14
07/13/2015,42.15
07/14/2015,42.14
07/15/2015,42.12
07/16/2015,42.11
07/17/2015,42.1
07/18/2015,42.1
07/19/2015,42.1
07/20/2015,42.11
07/21/2015,42.1
07/22/2015,42.1
07/23/2015,42.11
07/24/2015,42.16
07/25/2015,42.18
07/26/2015,42.21
07/27/2015,42.25
07/28/2015,42.32
07/29/2015,42.34
07/30/2015,42.37
07/31/2015,42.41
08/01/2015,42.42
08/02/2015,42.43
08/03/2015,42.45
08/04/2015,42.51
08/05/2015,42.55
08/06/2015,42.57
08/07/2015,42.6
08/08/2015,42.62
08/09/2015,42.63
08/10/2015,42.64
08/11/2015,42.64
08/12/2015,42.65
08/13/2015,42.75
08/14/2015,42.76
08/15/2015,42.76
08/16/2015,42.81
08/17/2015,42.87
08/18/2015,42.91
08/19/2015,42.93
08/20/2015,42.99
08/21/2015,42.99
08/22/2015,43.0
08/23/2015,43.02
08/24/2015,43.02
08/25/2015,43.02
08/26/2015,43.02
08/27/2015,43.01
08/28/2015,42.99
08/29/2015,43.02
08/30/2015,43.06
08/31/2015,43.09
09/01/2015,43.14
09/02/2015,43.17
09/03/2015,43.18
09/04/2015,43.18
09/05/2015,43.2
09/06/2015,43.22
09/07/2015,43.24
09/08/2015,43.25
09/09/2015,43.27
09/10/2015,43.29
09/11/2015,43.28
09/12/2015,43.32
09/13/2015,43.32
09/14/2015,43.3
09/15/2015,43.32
09/16/2015,43.38
09/17/2015,43.44
09/18/2015,43.47
09/19/2015,43.47
09/20/2015,43.45
09/21/2015,43.44
09/22/2015,43.43
09/23/2015,43.43
09/24/2015,43.42
09/25/2015,43.45
09/26/2015,43.53
09/27/2015,43.58
09/28/2015,43.6
09/29/2015,43.66
09/30/2015,43.74
10/01/2015,43.8
10/02/2015,43.8
10/03/2015,43.79
10/04/2015,43.75
10/05/2015,43.73
10/06/2015,43.69
10/07/2015,43.69
10/08/2015,43.68
10/09/2015,43.68
10/10/2015,43.71
10/11/2015,43.7
10/12/2015,43.67
10/13/2015,43.65
10/14/2015,43.63
10/15/2015,43.59
10/16/2015,43.58
10/17/2015,43.57
10/18/2015,43.54
10/19/2015,43.51
10/20/2015,43.52
10/21/2015,43.51
10/22/2015,43.51
10/23/2015,43.51
10/24/2015,43.48
10/25/2015,43.48
10/26/2015,43.46
10/27/2015,43.46
10/28/2015,43.45
10/29/2015,43.42
10/30/2015,43.38
10/31/2015,43.35
11/01/2015,43.35
11/02/2015,43.34
11/03/2015,43.31
11/04/2015,43.28
11/05/2015,43.26
11/06/2015,43.25
11/07/2015,43.25
11/08/2015,43.23
11/09/2015,43.22
11/10/2015,43.21
11/11/2015,43.18
11/12/2015,43.16
11/13/2015,43.15
11/14/2015,43.08
