sl_lev_va,date,PRECIPITATION,MAX_TEMP,MIN_TEMP,MEAN_TEMP
46.12,1970-05-25,0.46,86.0,60.0,73.0
46.09,1970-05-26,0.0,89.0,62.0,75.5
46.03,1970-05-27,1.3,93.0,67.0,80.0
45.98,1970-05-28,1.39,90.0,68.0,79.0
45.99,1970-05-29,1.94,82.0,69.0,75.5
46.02,1970-05-30,0.07,86.0,68.0,77.0
46.03,1970-05-31,0.18,88.0,68.0,78.0
46.01,1970-06-01,0.4,86.0,69.0,77.5
46.01,1970-06-02,0.0,86.0,67.0,76.5
46.01,1970-06-03,0.0,88.0,66.0,77.0
46.03,1970-06-04,0.32,85.0,71.0,78.0
46.04,1970-06-05,0.0,86.0,70.0,78.0
46.04,1970-06-06,0.0,85.0,64.0,74.5
46.03,1970-06-07,0.0,85.0,65.0,75.0
45.99,1970-06-08,0.0,88.0,63.0,75.5
45.96,1970-06-09,0.0,88.0,66.0,77.0
45.96,1970-06-10,0.0,90.0,67.0,78.5
45.96,1970-06-11,0.12,88.0,70.0,79.0
45.93,1970-06-12,0.0,92.0,68.0,80.0
45.89,1970-06-13,0.0,96.0,71.0,83.5
45.89,1970-06-14,0.0,92.0,72.0,82.0
45.89,1970-06-15,0.0,88.0,71.0,79.5
45.86,1970-06-16,0.0,92.0,70.0,81.0
45.82,1970-06-17,0.03,93.0,71.0,82.0
45.77,1970-06-18,0.0,95.0,71.0,83.0
45.76,1970-06-19,0.0,98.0,72.0,85.0
45.74,1970-06-20,0.0,99.0,76.0,87.5
45.69,1970-06-21,0.0,98.0,74.0,86.0
45.64,1970-06-22,0.0,95.0,70.0,82.5
45.65,1970-06-23,1.29,97.0,67.0,82.0
45.66,1970-06-24,0.2,96.0,69.0,82.5
45.64,1970-06-25,0.44,90.0,71.0,80.5
45.63,1970-06-26,0.08,90.0,69.0,79.5
45.61,1970-06-27,0.46,91.0,72.0,81.5
45.6,1970-06-28,0.97,86.0,69.0,77.5
45.59,1970-06-29,0.0,90.0,70.0,80.0
45.57,1970-06-30,0.0,90.0,68.0,79.0
45.59,1970-07-01,0.0,92.0,66.0,79.0
45.6,1970-07-02,0.0,97.0,73.0,85.0
45.59,1970-07-03,0.0,96.0,74.0,85.0
45.6,1970-07-04,0.01,91.0,72.0,81.5
45.59,1970-07-05,0.56,91.0,71.0,81.0
45.57,1970-07-06,0.0,92.0,73.0,82.5
45.56,1970-07-07,0.0,95.0,73.0,84.0
45.54,1970-07-08,0.0,95.0,71.0,83.0
45.54,1970-07-09,0.05,89.0,71.0,80.0
45.52,1970-07-10,0.3,92.0,70.0,81.0
45.49,1970-07-11,0.0,95.0,70.0,82.5
45.48,1970-07-12,0.11,94.0,72.0,83.0
45.47,1970-07-13,0.27,93.0,70.0,81.5
45.46,1970-07-14,0.0,93.0,71.0,82.0
45.46,1970-07-15,0.02,95.0,74.0,84.5
45.47,1970-07-16,0.0,95.0,74.0,84.5
45.46,1970-07-17,0.07,93.0,73.0,83.0
45.44,1970-07-18,0.0,89.0,73.0,81.0
45.43,1970-07-19,0.18,93.0,73.0,83.0
45.41,1970-07-20,0.93,89.0,70.0,79.5
45.43,1970-07-21,2.7,89.0,67.0,78.0
45.44,1970-07-22,1.05,89.0,69.0,79.0
45.49,1970-07-23,1.39,89.0,70.0,79.5
45.5,1970-07-24,0.0,93.0,72.0,82.5
45.54,1970-07-25,0.0,94.0,73.0,83.5
45.58,1970-07-26,0.25,93.0,74.0,83.5
45.58,1970-07-27,0.0,93.0,71.0,82.0
45.56,1970-07-28,0.53,96.0,73.0,84.5
45.58,1970-07-29,0.0,95.0,73.0,84.0
45.57,1970-07-30,0.0,95.0,74.0,84.5
45.57,1970-07-31,0.0,95.0,75.0,85.0
45.54,1970-08-01,0.0,95.0,75.0,85.0
45.53,1970-08-02,0.0,95.0,75.0,85.0
45.5,1970-08-03,0.0,96.0,69.0,82.5
45.48,1970-08-04,0.0,97.0,74.0,85.5
45.55,1970-08-05,0.75,96.0,76.0,86.0
45.53,1970-08-06,0.0,92.0,71.0,81.5
45.52,1970-08-07,0.01,94.0,74.0,84.0
45.5,1970-08-08,0.97,93.0,71.0,82.0
45.51,1970-08-09,0.84,88.0,72.0,80.0
45.54,1970-08-10,1.17,84.0,71.0,77.5
45.59,1970-08-11,0.87,83.0,72.0,77.5
45.69,1970-08-12,0.96,81.0,73.0,77.0
45.79,1970-08-13,0.16,86.0,74.0,80.0
45.87,1970-08-14,0.04,89.0,70.0,79.5
45.94,1970-08-15,0.24,92.0,73.0,82.5
46.03,1970-08-16,0.03,91.0,72.0,81.5
46.08,1970-08-17,0.0,93.0,73.0,83.0
46.12,1970-08-18,0.0,93.0,74.0,83.5
46.15,1970-08-19,0.0,94.0,74.0,84.0
46.2,1970-08-20,0.38,92.0,71.0,81.5
46.24,1970-08-21,1.52,88.0,69.0,78.5
46.33,1970-08-22,0.02,90.0,71.0,80.5
46.34,1970-08-23,0.08,94.0,73.0,83.5
46.36,1970-08-24,1.15,87.0,71.0,79.0
46.38,1970-08-25,0.36,89.0,73.0,81.0
46.42,1970-08-26,0.03,91.0,74.0,82.5
46.47,1970-08-27,2.32,90.0,68.0,79.0
46.53,1970-08-28,0.04,93.0,73.0,83.0
46.56,1970-08-29,0.0,94.0,73.0,83.5
46.59,1970-08-30,0.0,93.0,73.0,83.0
46.62,1970-08-31,0.0,94.0,66.0,80.0
46.65,1970-09-01,0.0,96.0,69.0,82.5
46.67,1970-09-02,0.0,96.0,74.0,85.0
46.69,1970-09-03,0.0,96.0,75.0,85.5
46.68,1970-09-04,0.0,94.0,75.0,84.5
46.7,1970-09-05,0.0,93.0,75.0,84.0
46.7,1970-09-06,0.02,93.0,70.0,81.5
46.72,1970-09-07,1.6,94.0,70.0,82.0
46.75,1970-09-08,0.05,92.0,69.0,80.5
46.72,1970-09-09,0.0,93.0,73.0,83.0
46.69,1970-09-10,0.0,94.0,73.0,83.5
46.72,1970-09-11,0.09,94.0,72.0,83.0
46.71,1970-09-12,0.0,96.0,72.0,84.0
46.69,1970-09-13,0.05,91.0,73.0,82.0
46.68,1970-09-14,0.09,90.0,73.0,81.5
46.67,1970-09-15,0.11,88.0,74.0,81.0
46.65,1970-09-16,0.01,92.0,66.0,79.0
46.64,1970-09-17,0.0,93.0,74.0,83.5
46.61,1970-09-18,0.0,94.0,73.0,83.5
46.59,1970-09-19,0.0,95.0,74.0,84.5
46.58,1970-09-20,0.0,94.0,72.0,83.0
46.56,1970-09-21,0.0,94.0,72.0,83.0
46.56,1970-09-22,0.08,94.0,73.0,83.5
46.54,1970-09-23,0.0,92.0,71.0,81.5
46.51,1970-09-24,0.2,93.0,71.0,82.0
46.48,1970-09-25,0.23,86.0,71.0,78.5
46.5,1970-09-26,0.0,90.0,72.0,81.0
46.49,1970-09-27,0.0,94.0,72.0,83.0
46.46,1970-09-28,0.24,92.0,72.0,82.0
46.48,1970-09-29,0.0,89.0,65.0,77.0
46.45,1970-09-30,0.0,85.0,60.0,72.5
46.44,1970-10-01,0.0,86.0,60.0,73.0
46.42,1970-10-02,0.0,91.0,63.0,77.0
46.39,1970-10-03,0.0,92.0,67.0,79.5
46.36,1970-10-04,0.0,93.0,66.0,79.5
46.34,1970-10-05,0.0,88.0,65.0,76.5
46.33,1970-10-06,0.0,86.0,66.0,76.0
46.31,1970-10-07,0.0,86.0,68.0,77.0
46.31,1970-10-08,0.0,88.0,71.0,79.5
46.29,1970-10-09,0.0,91.0,65.0,78.0
46.24,1970-10-10,0.0,92.0,69.0,80.5
46.22,1970-10-11,0.0,90.0,68.0,79.0
46.19,1970-10-12,0.0,89.0,68.0,78.5
46.18,1970-10-13,0.0,89.0,68.0,78.5
46.15,1970-10-14,0.0,91.0,67.0,79.0
46.13,1970-10-15,0.27,90.0,69.0,79.5
46.11,1970-10-16,0.0,90.0,68.0,79.0
46.06,1970-10-17,0.0,88.0,61.0,74.5
46.02,1970-10-18,0.0,82.0,58.0,70.0
46.01,1970-10-19,0.06,83.0,65.0,74.0
46.01,1970-10-20,0.37,87.0,66.0,76.5
46.03,1970-10-21,0.35,84.0,68.0,76.0
46.02,1970-10-22,0.0,85.0,67.0,76.0
45.98,1970-10-23,0.0,84.0,64.0,74.0
45.95,1970-10-24,0.0,85.0,65.0,75.0
45.94,1970-10-25,0.12,87.0,68.0,77.5
45.91,1970-10-26,0.0,82.0,62.0,72.0
45.88,1970-10-27,0.0,81.0,59.0,70.0
45.86,1970-10-28,0.0,85.0,66.0,75.5
45.83,1970-10-29,0.0,85.0,65.0,75.0
45.81,1970-10-30,0.87,83.0,68.0,75.5
45.8,1970-10-31,0.0,78.0,64.0,71.0
45.78,1970-11-01,0.0,81.0,61.0,71.0
45.77,1970-11-02,0.0,80.0,57.0,68.5
45.76,1970-11-03,0.0,79.0,61.0,70.0
45.71,1970-11-04,0.0,72.0,48.0,60.0
45.69,1970-11-05,0.0,62.0,37.0,49.5
45.68,1970-11-06,0.0,72.0,43.0,57.5
45.64,1970-11-07,0.0,78.0,47.0,62.5
45.61,1970-11-08,0.0,78.0,48.0,63.0
45.61,1970-11-09,0.0,81.0,53.0,67.0
45.61,1970-11-10,0.01,79.0,59.0,69.0
45.59,1970-11-11,0.0,78.0,51.0,64.5
45.58,1970-11-12,0.0,77.0,52.0,64.5
45.56,1970-11-13,0.0,78.0,53.0,65.5
45.53,1970-11-14,0.06,85.0,50.0,67.5
45.5,1970-11-15,0.03,79.0,56.0,67.5
45.43,1970-11-16,0.0,60.0,42.0,51.0
45.41,1970-11-17,0.0,64.0,30.0,47.0
45.41,1970-11-18,0.0,70.0,31.0,50.5
45.4,1970-11-19,0.0,77.0,41.0,59.0
45.37,1970-11-20,0.0,83.0,46.0,64.5
45.32,1970-11-21,0.0,80.0,56.0,68.0
45.29,1970-11-22,0.0,83.0,49.0,66.0
45.3,1970-11-23,0.1,76.0,53.0,64.5
45.24,1970-11-24,0.0,72.0,29.0,50.5
45.16,1970-11-25,0.0,59.0,23.0,41.0
45.16,1970-11-26,0.0,72.0,40.0,56.0
45.16,1970-11-27,0.0,78.0,51.0,64.5
45.13,1970-11-28,0.0,79.0,54.0,66.5
45.1,1970-11-29,0.0,79.0,48.0,63.5
45.08,1970-11-30,0.0,81.0,54.0,67.5
45.06,1970-12-01,0.0,81.0,53.0,67.0
45.03,1970-12-02,0.0,82.0,56.0,69.0
45.01,1970-12-03,0.0,82.0,55.0,68.5
45.01,1970-12-04,0.0,78.0,52.0,65.0
45.0,1970-12-05,0.0,79.0,46.0,62.5
44.97,1970-12-06,0.0,76.0,44.0,60.0
44.93,1970-12-07,0.0,71.0,41.0,56.0
44.89,1970-12-08,0.0,75.0,49.0,62.0
44.86,1970-12-09,0.0,78.0,49.0,63.5
44.86,1970-12-10,0.0,80.0,51.0,65.5
44.86,1970-12-11,0.0,78.0,52.0,65.0
44.84,1970-12-12,0.0,82.0,52.0,67.0
44.81,1970-12-13,0.0,77.0,59.0,68.0
44.76,1970-12-14,0.0,69.0,48.0,58.5
44.76,1970-12-15,0.0,76.0,46.0,61.0
44.76,1970-12-16,0.37,82.0,52.0,67.0
44.75,1970-12-17,0.0,78.0,53.0,65.5
44.69,1970-12-18,0.0,73.0,40.0,56.5
44.66,1970-12-19,0.0,76.0,41.0,58.5
44.65,1970-12-20,0.0,77.0,49.0,63.0
44.63,1970-12-21,0.0,79.0,54.0,66.5
44.61,1970-12-22,0.0,84.0,54.0,69.0
44.6,1970-12-23,0.0,82.0,53.0,67.5
44.59,1970-12-24,0.0,80.0,63.0,71.5
44.61,1970-12-25,0.03,76.0,56.0,66.0
44.54,1970-12-26,0.0,73.0,35.0,54.0
44.51,1970-12-27,0.0,57.0,29.0,43.0
44.49,1970-12-28,0.0,67.0,34.0,50.5
44.51,1970-12-29,0.05,76.0,42.0,59.0
44.46,1970-12-30,0.0,71.0,46.0,58.5
44.51,1970-12-31,1.15,63.0,47.0,55.0
44.44,1971-01-01,0.0,59.0,38.0,48.5
44.41,1971-01-02,0.0,65.0,35.0,50.0
44.39,1971-01-03,0.0,75.0,48.0,61.5
44.37,1971-01-04,0.53,83.0,59.0,71.0
44.35,1971-01-05,0.15,80.0,67.0,73.5
44.31,1971-01-06,0.67,70.0,59.0,64.5
44.31,1971-01-07,0.0,60.0,50.0,55.0
44.3,1971-01-08,0.01,76.0,54.0,65.0
44.3,1971-01-09,0.21,71.0,56.0,63.5
44.26,1971-01-10,0.0,65.0,51.0,58.0
44.24,1971-01-11,0.03,70.0,57.0,63.5
44.21,1971-01-12,0.0,77.0,59.0,68.0
44.19,1971-01-13,0.0,75.0,57.0,66.0
44.19,1971-01-14,0.0,80.0,50.0,65.0
44.22,1971-01-15,0.02,79.0,52.0,65.5
44.2,1971-01-16,0.0,70.0,42.0,56.0
44.23,1971-01-17,0.0,63.0,34.0,48.5
44.23,1971-01-18,0.02,71.0,51.0,61.0
44.21,1971-01-19,0.0,67.0,43.0,55.0
44.1,1971-01-20,0.0,48.0,24.0,36.0
44.13,1971-01-21,0.0,63.0,25.0,44.0
44.16,1971-01-22,0.0,73.0,38.0,55.5
44.16,1971-01-23,0.0,78.0,47.0,62.5
44.14,1971-01-24,0.0,82.0,53.0,67.5
44.15,1971-01-25,0.0,83.0,56.0,69.5
44.14,1971-01-26,0.02,80.0,64.0,72.0
44.08,1971-01-27,0.0,75.0,46.0,60.5
44.06,1971-01-28,0.0,61.0,28.0,44.5
44.06,1971-01-29,0.0,71.0,34.0,52.5
44.08,1971-01-30,0.0,77.0,44.0,60.5
44.08,1971-01-31,0.24,77.0,59.0,68.0
44.04,1971-02-01,0.0,71.0,52.0,61.5
43.96,1971-02-02,0.0,63.0,39.0,51.0
43.98,1971-02-03,0.0,77.0,49.0,63.0
43.99,1971-02-04,0.0,76.0,54.0,65.0
44.05,1971-02-05,0.37,77.0,60.0,68.5
44.0,1971-02-06,0.0,82.0,59.0,70.5
44.01,1971-02-07,1.94,80.0,61.0,70.5
44.13,1971-02-08,3.23,71.0,57.0,64.0
44.15,1971-02-09,0.0,57.0,30.0,43.5
44.2,1971-02-10,0.0,52.0,28.0,40.0
44.29,1971-02-11,0.0,68.0,30.0,49.0
44.43,1971-02-12,0.06,75.0,43.0,59.0
44.45,1971-02-13,0.08,75.0,44.0,59.5
44.41,1971-02-14,0.0,58.0,30.0,44.0
44.42,1971-02-15,0.0,69.0,33.0,51.0
44.42,1971-02-16,0.0,75.0,37.0,56.0
44.42,1971-02-17,0.0,78.0,42.0,60.0
44.43,1971-02-18,0.0,77.0,48.0,62.5
44.46,1971-02-19,0.0,78.0,51.0,64.5
44.48,1971-02-20,0.0,83.0,57.0,70.0
44.48,1971-02-21,0.0,83.0,60.0,71.5
44.51,1971-02-22,0.07,86.0,61.0,73.5
44.48,1971-02-23,0.0,77.0,60.0,68.5
44.41,1971-02-24,0.0,76.0,46.0,61.0
44.39,1971-02-25,0.59,75.0,56.0,65.5
44.38,1971-02-26,0.0,89.0,59.0,74.0
44.36,1971-02-27,0.0,88.0,59.0,73.5
44.33,1971-02-28,0.0,87.0,66.0,76.5
44.33,1971-03-01,0.0,86.0,65.0,75.5
44.33,1971-03-02,0.0,86.0,63.0,74.5
44.37,1971-03-03,0.07,85.0,58.0,71.5
44.28,1971-03-04,0.0,60.0,35.0,47.5
44.26,1971-03-05,0.0,69.0,34.0,51.5
44.28,1971-03-06,0.0,76.0,47.0,61.5
44.31,1971-03-07,0.1,74.0,53.0,63.5
44.24,1971-03-08,0.0,61.0,37.0,49.0
44.21,1971-03-09,0.0,69.0,35.0,52.0
44.22,1971-03-10,0.0,75.0,41.0,58.0
44.16,1971-03-11,0.0,78.0,50.0,64.0
44.16,1971-03-12,0.08,77.0,48.0,62.5
44.16,1971-03-13,0.16,80.0,58.0,69.0
44.14,1971-03-14,0.0,84.0,59.0,71.5
44.11,1971-03-15,0.05,87.0,62.0,74.5
44.11,1971-03-16,0.49,84.0,67.0,75.5
44.09,1971-03-17,0.0,79.0,53.0,66.0
44.04,1971-03-18,0.0,77.0,43.0,60.0
44.08,1971-03-19,0.09,75.0,54.0,64.5
44.07,1971-03-20,0.0,68.0,39.0,53.5
44.02,1971-03-21,0.0,70.0,37.0,53.5
44.04,1971-03-22,0.0,77.0,46.0,61.5
44.05,1971-03-23,0.0,80.0,42.0,61.0
44.01,1971-03-24,0.0,77.0,60.0,68.5
44.0,1971-03-25,0.0,82.0,53.0,67.5
43.97,1971-03-26,0.32,80.0,65.0,72.5
43.91,1971-03-27,0.0,68.0,41.0,54.5
43.92,1971-03-28,0.0,78.0,43.0,60.5
43.94,1971-03-29,0.02,78.0,42.0,60.0
43.93,1971-03-30,0.17,73.0,51.0,62.0
43.86,1971-03-31,0.0,72.0,42.0,57.0
43.82,1971-04-01,0.0,79.0,49.0,64.0
43.83,1971-04-02,0.0,80.0,51.0,65.5
43.82,1971-04-03,0.0,76.0,55.0,65.5
43.81,1971-04-04,0.03,74.0,52.0,63.0
44.01,1971-04-05,3.54,70.0,61.0,65.5
44.0,1971-04-06,0.0,72.0,51.0,61.5
44.01,1971-04-07,0.0,67.0,43.0,55.0
44.0,1971-04-08,0.0,75.0,42.0,58.5
43.99,1971-04-09,0.0,80.0,44.0,62.0
44.0,1971-04-10,0.0,82.0,51.0,66.5
43.99,1971-04-11,0.0,82.0,51.0,66.5
43.99,1971-04-12,0.0,83.0,52.0,67.5
43.96,1971-04-13,0.0,84.0,50.0,67.0
43.96,1971-04-14,0.0,84.0,48.0,66.0
43.95,1971-04-15,0.0,83.0,58.0,70.5
43.93,1971-04-16,0.0,85.0,61.0,73.0
43.92,1971-04-17,0.0,88.0,57.0,72.5
43.89,1971-04-18,0.0,89.0,56.0,72.5
43.87,1971-04-19,0.0,88.0,60.0,74.0
43.86,1971-04-20,0.0,90.0,62.0,76.0
43.86,1971-04-21,0.0,85.0,65.0,75.0
43.84,1971-04-22,0.0,86.0,59.0,72.5
43.88,1971-04-23,0.0,90.0,66.0,78.0
43.86,1971-04-24,0.09,85.0,73.0,79.0
43.79,1971-04-25,0.0,89.0,59.0,74.0
43.75,1971-04-26,0.01,91.0,56.0,73.5
43.75,1971-04-27,0.17,88.0,68.0,78.0
43.77,1971-04-28,0.0,86.0,69.0,77.5
43.76,1971-04-29,0.0,90.0,66.0,78.0
43.77,1971-04-30,0.0,89.0,65.0,77.0
43.77,1971-05-01,0.0,82.0,66.0,74.0
43.69,1971-05-02,0.0,84.0,52.0,68.0
43.68,1971-05-03,0.0,82.0,55.0,68.5
43.63,1971-05-04,0.0,79.0,50.0,64.5
43.62,1971-05-05,0.0,86.0,49.0,67.5
43.63,1971-05-06,0.0,92.0,51.0,71.5
43.63,1971-05-07,0.0,88.0,53.0,70.5
43.61,1971-05-08,0.0,90.0,57.0,73.5
43.59,1971-05-09,0.0,91.0,65.0,78.0
43.58,1971-05-10,0.0,94.0,60.0,77.0
43.56,1971-05-11,0.0,91.0,68.0,79.5
43.58,1971-05-12,0.0,92.0,69.0,80.5
43.58,1971-05-13,0.66,90.0,58.0,74.0
43.57,1971-05-14,0.0,85.0,67.0,76.0
43.55,1971-05-15,0.39,85.0,67.0,76.0
43.56,1971-05-16,0.0,85.0,68.0,76.5
43.56,1971-05-17,0.0,89.0,64.0,76.5
43.55,1971-05-18,0.0,91.0,62.0,76.5
43.55,1971-05-19,0.0,93.0,64.0,78.5
43.54,1971-05-20,0.0,93.0,62.0,77.5
43.55,1971-05-21,0.0,90.0,74.0,82.0
43.54,1971-05-22,0.0,90.0,70.0,80.0
43.51,1971-05-23,0.0,87.0,63.0,75.0
43.48,1971-05-24,0.0,89.0,63.0,76.0
43.46,1971-05-25,0.0,92.0,68.0,80.0
43.41,1971-05-26,0.15,90.0,69.0,79.5
43.37,1971-05-27,0.1,94.0,68.0,81.0
43.37,1971-05-28,0.0,90.0,68.0,79.0
43.36,1971-05-29,0.0,89.0,68.0,78.5
43.36,1971-05-30,0.0,87.0,59.0,73.0
43.29,1971-06-05,0.0,94.0,68.0,81.0
43.23,1971-06-10,1.02,90.0,69.0,79.5
43.17,1971-06-15,0.57,93.0,74.0,83.5
43.11,1971-06-20,0.0,93.0,70.0,81.5
43.04,1971-06-25,0.39,86.0,72.0,79.0
42.96,1971-06-30,0.03,89.0,70.0,79.5
42.91,1971-07-05,0.0,92.0,69.0,80.5
42.86,1971-07-10,0.0,94.0,70.0,82.0
42.79,1971-07-15,0.02,94.0,74.0,84.0
42.73,1971-07-20,0.0,96.0,72.0,84.0
42.74,1971-07-22,0.1,87.0,72.0,79.5
42.74,1971-07-23,0.0,92.0,70.0,81.0
42.74,1971-07-24,0.17,92.0,71.0,81.5
42.72,1971-07-25,0.0,92.0,70.0,81.0
42.71,1971-07-26,0.16,94.0,74.0,84.0
42.7,1971-07-27,0.0,96.0,73.0,84.5
42.76,1971-07-28,2.43,97.0,70.0,83.5
42.75,1971-07-29,0.0,90.0,69.0,79.5
42.73,1971-07-30,0.06,93.0,70.0,81.5
42.72,1971-07-31,0.45,94.0,71.0,82.5
42.72,1971-08-01,0.07,93.0,70.0,81.5
42.73,1971-08-02,0.05,91.0,70.0,80.5
42.71,1971-08-03,0.02,90.0,71.0,80.5
42.72,1971-08-04,0.12,92.0,73.0,82.5
42.73,1971-08-05,0.16,94.0,71.0,82.5
42.75,1971-08-06,0.0,90.0,70.0,80.0
42.75,1971-08-07,0.0,94.0,73.0,83.5
42.74,1971-08-08,0.0,95.0,75.0,85.0
42.76,1971-08-09,0.48,93.0,75.0,84.0
42.76,1971-08-10,0.62,93.0,68.0,80.5
42.78,1971-08-11,0.0,93.0,70.0,81.5
42.78,1971-08-12,0.09,92.0,72.0,82.0
42.78,1971-08-13,0.0,92.0,73.0,82.5
42.86,1971-08-14,0.75,91.0,76.0,83.5
42.82,1971-08-15,0.12,85.0,75.0,80.0
42.83,1971-08-16,1.62,82.0,74.0,78.0
42.83,1971-08-17,0.34,89.0,74.0,81.5
42.84,1971-08-18,0.0,92.0,73.0,82.5
42.84,1971-08-19,0.03,95.0,74.0,84.5
42.86,1971-08-20,0.0,95.0,72.0,83.5
42.88,1971-08-21,0.0,95.0,74.0,84.5
42.9,1971-08-22,0.23,95.0,74.0,84.5
42.91,1971-08-23,0.06,91.0,73.0,82.0
42.93,1971-08-24,0.21,89.0,73.0,81.0
42.92,1971-08-25,0.42,84.0,71.0,77.5
42.91,1971-08-26,0.0,92.0,71.0,81.5
42.91,1971-08-27,0.02,89.0,71.0,80.0
42.91,1971-08-28,0.05,91.0,74.0,82.5
42.9,1971-08-29,0.07,94.0,73.0,83.5
42.94,1971-08-30,0.16,91.0,73.0,82.0
42.99,1971-08-31,0.41,92.0,73.0,82.5
43.0,1971-09-01,0.0,92.0,73.0,82.5
43.01,1971-09-02,0.19,89.0,73.0,81.0
43.03,1971-09-03,0.01,91.0,74.0,82.5
43.02,1971-09-04,0.24,92.0,73.0,82.5
43.04,1971-09-05,0.04,91.0,73.0,82.0
43.04,1971-09-06,0.16,90.0,74.0,82.0
43.06,1971-09-07,0.32,91.0,71.0,81.0
43.07,1971-09-08,0.0,87.0,72.0,79.5
43.09,1971-09-09,0.03,83.0,73.0,78.0
43.13,1971-09-10,0.01,87.0,69.0,78.0
43.14,1971-09-11,0.0,90.0,72.0,81.0
43.15,1971-09-12,0.15,88.0,73.0,80.5
43.18,1971-09-13,0.04,90.0,73.0,81.5
43.18,1971-09-14,0.0,88.0,65.0,76.5
43.16,1971-09-15,0.0,91.0,67.0,79.0
43.16,1971-09-16,0.0,92.0,72.0,82.0
43.17,1971-09-17,0.0,93.0,73.0,83.0
43.19,1971-09-18,0.0,94.0,74.0,84.0
43.19,1971-09-19,0.28,91.0,72.0,81.5
43.2,1971-09-20,0.3,91.0,70.0,80.5
43.21,1971-09-21,0.36,91.0,70.0,80.5
43.21,1971-09-22,0.0,91.0,71.0,81.0
43.2,1971-09-23,0.0,91.0,72.0,81.5
43.21,1971-09-24,0.04,90.0,71.0,80.5
43.21,1971-09-25,0.0,92.0,71.0,81.5
43.23,1971-09-26,0.0,90.0,69.0,79.5
43.23,1971-09-27,0.0,90.0,68.0,79.0
43.24,1971-09-28,0.0,90.0,69.0,79.5
43.25,1971-09-29,0.0,89.0,69.0,79.0
43.25,1971-09-30,0.0,92.0,66.0,79.0
43.25,1971-10-01,0.0,92.0,66.0,79.0
43.24,1971-10-02,0.0,93.0,69.0,81.0
43.24,1971-10-03,0.0,94.0,70.0,82.0
43.24,1971-10-04,0.0,95.0,68.0,81.5
43.23,1971-10-05,0.0,94.0,70.0,82.0
43.24,1971-10-06,0.0,94.0,72.0,83.0
43.23,1971-10-07,0.0,92.0,72.0,82.0
43.2,1971-10-08,0.0,89.0,64.0,76.5
43.21,1971-10-09,0.41,87.0,72.0,79.5
43.28,1971-10-10,1.15,83.0,66.0,74.5
43.25,1971-10-11,0.0,81.0,53.0,67.0
43.23,1971-10-12,0.0,84.0,61.0,72.5
43.23,1971-10-13,0.02,88.0,66.0,77.0
43.24,1971-10-14,0.67,88.0,71.0,79.5
43.23,1971-10-15,0.0,90.0,70.0,80.0
43.22,1971-10-16,0.05,89.0,71.0,80.0
43.23,1971-10-17,0.27,84.0,71.0,77.5
43.25,1971-10-18,0.0,85.0,64.0,74.5
43.24,1971-10-19,0.0,82.0,63.0,72.5
43.24,1971-10-20,0.01,88.0,63.0,75.5
43.22,1971-10-21,0.0,87.0,70.0,78.5
43.23,1971-10-22,0.06,86.0,68.0,77.0
43.23,1971-10-23,0.13,85.0,69.0,77.0
43.22,1971-10-24,0.14,84.0,68.0,76.0
43.21,1971-10-25,0.0,83.0,66.0,74.5
43.21,1971-10-26,0.0,83.0,61.0,72.0
43.19,1971-10-27,0.0,83.0,59.0,71.0
43.17,1971-10-28,0.0,82.0,63.0,72.5
43.16,1971-10-29,0.03,87.0,68.0,77.5
43.16,1971-10-30,0.04,83.0,72.0,77.5
43.16,1971-10-31,0.0,87.0,72.0,79.5
43.16,1971-11-01,0.0,88.0,69.0,78.5
43.14,1971-11-02,0.02,85.0,72.0,78.5
43.16,1971-11-03,0.5,85.0,68.0,76.5
43.16,1971-11-04,0.0,77.0,54.0,65.5
43.12,1971-11-05,0.0,80.0,53.0,66.5
43.11,1971-11-06,0.0,84.0,62.0,73.0
43.11,1971-11-07,0.0,83.0,63.0,73.0
43.11,1971-11-08,0.0,80.0,52.0,66.0
43.09,1971-11-09,0.2,78.0,50.0,64.0
43.11,1971-11-10,0.1,73.0,56.0,64.5
43.08,1971-11-11,0.0,73.0,42.0,57.5
43.06,1971-11-12,0.0,75.0,49.0,62.0
43.06,1971-11-13,0.0,75.0,46.0,60.5
43.04,1971-11-14,0.0,77.0,48.0,62.5
43.04,1971-11-15,0.0,80.0,54.0,67.0
43.03,1971-11-16,0.0,79.0,60.0,69.5
43.02,1971-11-17,0.0,81.0,58.0,69.5
43.01,1971-11-18,0.0,80.0,60.0,70.0
43.0,1971-11-19,0.0,82.0,60.0,71.0
43.02,1971-11-20,0.07,80.0,60.0,70.0
43.01,1971-11-21,0.0,75.0,47.0,61.0
42.96,1971-11-22,0.0,69.0,39.0,54.0
42.94,1971-11-23,0.0,74.0,47.0,60.5
42.95,1971-11-24,0.04,76.0,62.0,69.0
42.92,1971-11-25,0.0,70.0,42.0,56.0
42.91,1971-11-26,0.0,72.0,43.0,57.5
42.92,1971-11-27,0.0,79.0,56.0,67.5
42.92,1971-11-28,0.03,77.0,57.0,67.0
42.96,1971-11-29,0.63,80.0,65.0,72.5
42.9,1971-11-30,0.0,74.0,51.0,62.5
42.84,1971-12-01,0.0,74.0,49.0,61.5
42.86,1971-12-02,0.39,71.0,58.0,64.5
42.96,1971-12-03,1.05,76.0,60.0,68.0
